"Segundo","Hilo","Tipo","Nominal","Porcentaje","MHz","Uso"
"312,5","0,4","E","1300","189","2457","100"
"312,5","0,5","E","1300","189","2457","100"
"312,5","0,6","E","1300","189","2457","100"
"312,5","0,7","E","1300","189","2457","100"
"312,5","0,8","E","1300","189","2457","100"
"312,5","0,9","E","1300","189","2457","100"
"313,9","0,0","P","1300","131","1703","100"
"313,9","0,1","P","1300","131","1703","100"
"313,9","0,10","E","1300","199","2587","100"
"313,9","0,11","E","1300","199","2587","100"
"313,9","0,2","P","1300","131","1703","100"
"313,9","0,3","P","1300","131","1703","100"
"313,9","0,4","E","1300","199","2587","100"
"313,9","0,5","E","1300","199","2587","100"
"313,9","0,6","E","1300","199","2587","100"
"313,9","0,7","E","1300","199","2587","100"
"313,9","0,8","E","1300","199","2587","100"
"313,9","0,9","E","1300","199","2587","100"
"315,2","0,0","P","1300","131","1703","100"
"315,2","0,1","P","1300","131","1703","100"
"315,2","0,10","E","1300","202","2626","100"
"315,2","0,11","E","1300","202","2626","100"
"315,2","0,2","P","1300","133","1729","100"
"315,2","0,3","P","1300","133","1729","100"
"315,2","0,4","E","1300","202","2626","100"
"315,2","0,5","E","1300","202","2626","100"
"315,2","0,6","E","1300","202","2626","100"
"315,2","0,7","E","1300","202","2626","100"
"315,2","0,8","E","1300","202","2626","100"
"315,2","0,9","E","1300","202","2626","100"
"316,5","0,0","P","1300","137","1781","100"
"316,5","0,1","P","1300","137","1781","100"
"316,5","0,10","E","1300","206","2678","100"
"316,5","0,11","E","1300","206","2678","100"
"316,5","0,2","P","1300","137","1781","100"
"316,5","0,3","P","1300","137","1781","100"
"316,5","0,4","E","1300","210","2730","100"
"316,5","0,5","E","1300","210","2730","100"
"316,5","0,6","E","1300","210","2730","100"
"316,5","0,7","E","1300","210","2730","100"
"316,5","0,8","E","1300","206","2678","100"
"316,5","0,9","E","1300","206","2678","100"
"317,9","0,0","P","1300","131","1703","100"
"317,9","0,1","P","1300","131","1703","100"
"317,9","0,10","E","1300","198","2574","100"
"317,9","0,11","E","1300","198","2574","100"
"317,9","0,2","P","1300","132","1716","100"
"317,9","0,3","P","1300","132","1716","100"
"317,9","0,4","E","1300","200","2600","100"
"317,9","0,5","E","1300","200","2600","100"
"317,9","0,6","E","1300","200","2600","100"
"317,9","0,7","E","1300","200","2600","100"
"317,9","0,8","E","1300","198","2574","100"
"317,9","0,9","E","1300","198","2574","100"
"319,2","0,0","P","1300","129","1677","100"
"319,2","0,1","P","1300","129","1677","100"
"319,2","0,10","E","1300","194","2522","100"
"319,2","0,11","E","1300","194","2522","100"
"319,2","0,2","P","1300","129","1677","100"
"319,2","0,3","P","1300","129","1677","100"
"319,2","0,4","E","1300","194","2522","100"
"319,2","0,5","E","1300","194","2522","100"
"319,2","0,6","E","1300","194","2522","100"
"319,2","0,7","E","1300","194","2522","100"
"319,2","0,8","E","1300","194","2522","100"
"319,2","0,9","E","1300","194","2522","100"
"320,5","0,0","P","1300","131","1703","100"
"320,5","0,1","P","1300","131","1703","100"
"320,5","0,10","E","1300","200","2600","100"
"320,5","0,11","E","1300","200","2600","100"
"320,5","0,2","P","1300","131","1703","100"
"320,5","0,3","P","1300","131","1703","100"
"320,5","0,4","E","1300","198","2574","100"
"320,5","0,5","E","1300","198","2574","100"
"320,5","0,6","E","1300","198","2574","100"
"320,5","0,7","E","1300","198","2574","100"
"320,5","0,8","E","1300","200","2600","100"
"320,5","0,9","E","1300","200","2600","100"
"321,8","0,0","P","1300","127","1651","100"
"321,8","0,1","P","1300","127","1651","100"
"321,8","0,10","E","1300","192","2496","100"
"321,8","0,11","E","1300","192","2496","100"
"321,8","0,2","P","1300","127","1651","100"
"321,8","0,3","P","1300","127","1651","100"
"321,8","0,4","E","1300","192","2496","100"
"321,8","0,5","E","1300","192","2496","100"
"321,8","0,6","E","1300","192","2496","100"
"321,8","0,7","E","1300","192","2496","100"
"321,8","0,8","E","1300","192","2496","100"
"321,8","0,9","E","1300","192","2496","100"
"323,1","0,0","P","1300","127","1651","100"
"323,1","0,1","P","1300","127","1651","100"
"323,1","0,10","E","1300","185","2405","100"
"323,1","0,11","E","1300","185","2405","100"
"323,1","0,2","P","1300","128","1664","100"
"323,1","0,3","P","1300","128","1664","100"
"323,1","0,4","E","1300","191","2483","100"
"323,1","0,5","E","1300","191","2483","100"
"323,1","0,6","E","1300","191","2483","100"
"323,1","0,7","E","1300","191","2483","100"
"323,1","0,8","E","1300","185","2405","100"
"323,1","0,9","E","1300","185","2405","100"
"324,3","0,0","P","1300","128","1664","100"
"324,3","0,1","P","1300","128","1664","100"
"324,3","0,10","E","1300","194","2522","100"
"324,3","0,11","E","1300","194","2522","100"
"324,3","0,2","P","1300","129","1677","100"
"324,3","0,3","P","1300","129","1677","100"
"324,3","0,4","E","1300","193","2509","100"
"324,3","0,5","E","1300","193","2509","100"
"324,3","0,6","E","1300","193","2509","100"
"324,3","0,7","E","1300","193","2509","100"
"324,3","0,8","E","1300","194","2522","100"
"324,3","0,9","E","1300","194","2522","100"
"325,6","0,0","P","1300","128","1664","100"
"325,6","0,1","P","1300","128","1664","100"
"325,6","0,10","E","1300","194","2522","100"
"325,6","0,11","E","1300","194","2522","100"
"325,6","0,2","P","1300","128","1664","100"
"325,6","0,3","P","1300","128","1664","100"
"325,6","0,4","E","1300","193","2509","100"
"325,6","0,5","E","1300","193","2509","100"
"325,6","0,6","E","1300","193","2509","100"
"325,6","0,7","E","1300","193","2509","100"
"325,6","0,8","E","1300","194","2522","100"
"325,6","0,9","E","1300","194","2522","100"
"326,9","0,0","P","1300","130","1690","100"
"326,9","0,1","P","1300","130","1690","100"
"326,9","0,10","E","1300","197","2561","100"
"326,9","0,11","E","1300","197","2561","100"
"326,9","0,2","P","1300","130","1690","100"
"326,9","0,3","P","1300","130","1690","100"
"326,9","0,4","E","1300","193","2509","100"
"326,9","0,5","E","1300","193","2509","100"
"326,9","0,6","E","1300","193","2509","100"
"326,9","0,7","E","1300","193","2509","100"
"326,9","0,8","E","1300","197","2561","100"
"326,9","0,9","E","1300","197","2561","100"
"328,2","0,0","P","1300","126","1638","100"
"328,2","0,1","P","1300","126","1638","100"
"328,2","0,10","E","1300","191","2483","100"
"328,2","0,11","E","1300","191","2483","100"
"328,2","0,2","P","1300","126","1638","100"
"328,2","0,3","P","1300","126","1638","100"
"328,2","0,4","E","1300","191","2483","100"
"328,2","0,5","E","1300","191","2483","100"
"328,2","0,6","E","1300","191","2483","100"
"328,2","0,7","E","1300","191","2483","100"
"328,2","0,8","E","1300","191","2483","100"
"328,2","0,9","E","1300","191","2483","100"
"329,5","0,0","P","1300","126","1638","100"
"329,5","0,1","P","1300","126","1638","100"
"329,5","0,10","E","1300","191","2483","100"
"329,5","0,11","E","1300","191","2483","100"
"329,5","0,2","P","1300","126","1638","100"
"329,5","0,3","P","1300","126","1638","100"
"329,5","0,4","E","1300","191","2483","100"
"329,5","0,5","E","1300","191","2483","100"
"329,5","0,6","E","1300","191","2483","100"
"329,5","0,7","E","1300","191","2483","100"
"329,5","0,8","E","1300","191","2483","100"
"329,5","0,9","E","1300","191","2483","100"
"330,8","0,0","P","1300","128","1664","100"
"330,8","0,1","P","1300","128","1664","100"
"330,8","0,10","E","1300","192","2496","100"
"330,8","0,11","E","1300","192","2496","100"
"330,8","0,2","P","1300","128","1664","100"
"330,8","0,3","P","1300","128","1664","100"
"330,8","0,4","E","1300","190","2470","100"
"330,8","0,5","E","1300","190","2470","100"
"330,8","0,6","E","1300","190","2470","100"
"330,8","0,7","E","1300","190","2470","100"
"330,8","0,8","E","1300","192","2496","100"
"330,8","0,9","E","1300","192","2496","100"
"332,1","0,0","P","1300","125","1625","100"
"332,1","0,1","P","1300","125","1625","100"
"332,1","0,10","E","1300","189","2457","100"
"332,1","0,11","E","1300","189","2457","100"
"332,1","0,2","P","1300","125","1625","100"
"332,1","0,3","P","1300","125","1625","100"
"332,1","0,4","E","1300","189","2457","100"
"332,1","0,5","E","1300","189","2457","100"
"332,1","0,6","E","1300","189","2457","100"
"332,1","0,7","E","1300","189","2457","100"
"332,1","0,8","E","1300","189","2457","100"
"332,1","0,9","E","1300","189","2457","100"
"333,3","0,0","P","1300","123","1599","100"
"333,3","0,1","P","1300","123","1599","100"
"333,3","0,10","E","1300","186","2418","100"
"333,3","0,11","E","1300","186","2418","100"
"333,3","0,2","P","1300","123","1599","100"
"333,3","0,3","P","1300","123","1599","100"
"333,3","0,4","E","1300","187","2431","100"
"333,3","0,5","E","1300","187","2431","100"
"333,3","0,6","E","1300","187","2431","100"
"333,3","0,7","E","1300","187","2431","100"
"333,3","0,8","E","1300","186","2418","100"
"333,3","0,9","E","1300","186","2418","100"
"334,6","0,0","P","1300","130","1690","100"
"334,6","0,1","P","1300","130","1690","100"
"334,6","0,10","E","1300","198","2574","100"
"334,6","0,11","E","1300","198","2574","100"
"334,6","0,2","P","1300","131","1703","100"
"334,6","0,3","P","1300","131","1703","100"
"334,6","0,4","E","1300","198","2574","100"
"334,6","0,5","E","1300","198","2574","100"
"334,6","0,6","E","1300","198","2574","100"
"334,6","0,7","E","1300","198","2574","100"
"334,6","0,8","E","1300","198","2574","100"
"334,6","0,9","E","1300","198","2574","100"
"335,9","0,0","P","1300","125","1625","100"
"335,9","0,1","P","1300","126","1638","100"
"335,9","0,10","E","1300","189","2457","100"
"335,9","0,11","E","1300","189","2457","100"
"335,9","0,2","P","1300","126","1638","100"
"335,9","0,3","P","1300","126","1638","100"
"335,9","0,4","E","1300","189","2457","100"
"335,9","0,5","E","1300","189","2457","100"
"335,9","0,6","E","1300","189","2457","100"
"335,9","0,7","E","1300","189","2457","100"
"335,9","0,8","E","1300","189","2457","100"
"335,9","0,9","E","1300","189","2457","100"
"337,2","0,0","P","1300","125","1625","100"
"337,2","0,1","P","1300","125","1625","100"
"337,2","0,10","E","1300","190","2470","100"
"337,2","0,11","E","1300","190","2470","100"
"337,2","0,2","P","1300","126","1638","100"
"337,2","0,3","P","1300","126","1638","100"
"337,2","0,4","E","1300","190","2470","100"
"337,2","0,5","E","1300","190","2470","100"
"337,2","0,6","E","1300","190","2470","100"
"337,2","0,7","E","1300","190","2470","100"
"337,2","0,8","E","1300","190","2470","100"
"337,2","0,9","E","1300","190","2470","100"
"338,5","0,0","P","1300","126","1638","100"
"338,5","0,1","P","1300","126","1638","100"
"338,5","0,10","E","1300","191","2483","100"
"338,5","0,11","E","1300","191","2483","100"
"338,5","0,2","P","1300","126","1638","100"
"338,5","0,3","P","1300","126","1638","100"
"338,5","0,4","E","1300","191","2483","100"
"338,5","0,5","E","1300","191","2483","100"
"338,5","0,6","E","1300","191","2483","100"
"338,5","0,7","E","1300","191","2483","100"
"338,5","0,8","E","1300","191","2483","100"
"338,5","0,9","E","1300","191","2483","100"
"339,8","0,0","P","1300","130","1690","100"
"339,8","0,1","P","1300","130","1690","100"
"339,8","0,10","E","1300","197","2561","100"
"339,8","0,11","E","1300","197","2561","100"
"339,8","0,2","P","1300","130","1690","100"
"339,8","0,3","P","1300","130","1690","100"
"339,8","0,4","E","1300","197","2561","100"
"339,8","0,5","E","1300","197","2561","100"
"339,8","0,6","E","1300","197","2561","100"
"339,8","0,7","E","1300","197","2561","100"
"339,8","0,8","E","1300","197","2561","100"
"339,8","0,9","E","1300","197","2561","100"
"341","0,0","P","1300","125","1625","100"
"341","0,1","P","1300","125","1625","100"
"341","0,10","E","1300","190","2470","100"
"341","0,11","E","1300","190","2470","100"
"341","0,2","P","1300","125","1625","100"
"341","0,3","P","1300","125","1625","100"
"341","0,4","E","1300","189","2457","100"
"341","0,5","E","1300","189","2457","100"
"341","0,6","E","1300","189","2457","100"
"341","0,7","E","1300","189","2457","100"
"341","0,8","E","1300","190","2470","100"
"341","0,9","E","1300","190","2470","100"
"342,3","0,0","P","1300","126","1638","100"
"342,3","0,1","P","1300","126","1638","100"
"342,3","0,10","E","1300","191","2483","100"
"342,3","0,11","E","1300","191","2483","100"
"342,3","0,2","P","1300","126","1638","100"
"342,3","0,3","P","1300","126","1638","100"
"342,3","0,4","E","1300","190","2470","100"
"342,3","0,5","E","1300","190","2470","100"
"342,3","0,6","E","1300","190","2470","100"
"342,3","0,7","E","1300","190","2470","100"
"342,3","0,8","E","1300","191","2483","100"
"342,3","0,9","E","1300","191","2483","100"
"343,6","0,0","P","1300","128","1664","100"
"343,6","0,1","P","1300","128","1664","100"
"343,6","0,10","E","1300","195","2535","100"
"343,6","0,11","E","1300","195","2535","100"
"343,6","0,2","P","1300","128","1664","100"
"343,6","0,3","P","1300","128","1664","100"
"343,6","0,4","E","1300","194","2522","100"
"343,6","0,5","E","1300","194","2522","100"
"343,6","0,6","E","1300","194","2522","100"
"343,6","0,7","E","1300","194","2522","100"
"343,6","0,8","E","1300","195","2535","100"
"343,6","0,9","E","1300","195","2535","100"
"344,9","0,0","P","1300","129","1677","100"
"344,9","0,1","P","1300","129","1677","100"
"344,9","0,10","E","1300","196","2548","100"
"344,9","0,11","E","1300","196","2548","100"
"344,9","0,2","P","1300","129","1677","100"
"344,9","0,3","P","1300","129","1677","100"
"344,9","0,4","E","1300","195","2535","100"
"344,9","0,5","E","1300","195","2535","100"
"344,9","0,6","E","1300","195","2535","100"
"344,9","0,7","E","1300","195","2535","100"
"344,9","0,8","E","1300","196","2548","100"
"344,9","0,9","E","1300","196","2548","100"
"346,2","0,0","P","1300","139","1807","100"
"346,2","0,1","P","1300","139","1807","100"
"346,2","0,10","E","1300","211","2743","100"
"346,2","0,11","E","1300","211","2743","100"
"346,2","0,2","P","1300","139","1807","100"
"346,2","0,3","P","1300","139","1807","100"
"346,2","0,4","E","1300","211","2743","100"
"346,2","0,5","E","1300","211","2743","100"
"346,2","0,6","E","1300","211","2743","100"
"346,2","0,7","E","1300","211","2743","100"
"346,2","0,8","E","1300","211","2743","100"
"346,2","0,9","E","1300","211","2743","100"
"347,4","0,0","P","1300","131","1703","100"
"347,4","0,1","P","1300","131","1703","100"
"347,4","0,10","E","1300","211","2743","100"
"347,4","0,11","E","1300","211","2743","100"
"347,4","0,2","P","1300","131","1703","100"
"347,4","0,3","P","1300","131","1703","100"
"347,4","0,4","E","1300","208","2704","100"
"347,4","0,5","E","1300","208","2704","100"
"347,4","0,6","E","1300","208","2704","100"
"347,4","0,7","E","1300","208","2704","100"
"347,4","0,8","E","1300","211","2743","100"
"347,4","0,9","E","1300","211","2743","100"
"348,7","0,0","P","1300","131","1703","100"
"348,7","0,1","P","1300","131","1703","100"
"348,7","0,10","E","1300","209","2717","100"
"348,7","0,11","E","1300","209","2717","100"
"348,7","0,2","P","1300","131","1703","100"
"348,7","0,3","P","1300","131","1703","100"
"348,7","0,4","E","1300","203","2639","100"
"348,7","0,5","E","1300","203","2639","100"
"348,7","0,6","E","1300","203","2639","100"
"348,7","0,7","E","1300","203","2639","100"
"348,7","0,8","E","1300","209","2717","100"
"348,7","0,9","E","1300","209","2717","100"
"349,9","0,0","P","1300","131","1703","100"
"349,9","0,1","P","1300","131","1703","100"
"349,9","0,10","E","1300","200","2600","100"
"349,9","0,11","E","1300","200","2600","100"
"349,9","0,2","P","1300","131","1703","100"
"349,9","0,3","P","1300","131","1703","100"
"349,9","0,4","E","1300","199","2587","100"
"349,9","0,5","E","1300","199","2587","100"
"349,9","0,6","E","1300","199","2587","100"
"349,9","0,7","E","1300","199","2587","100"
"349,9","0,8","E","1300","200","2600","100"
"349,9","0,9","E","1300","200","2600","100"
"351,3","0,0","P","1300","186","2418","100"
"351,3","0,1","P","1300","186","2418","100"
"351,3","0,10","E","1300","259","3367","94"
"351,3","0,11","E","1300","259","3367","100"
"351,3","0,2","P","1300","187","2431","94"
"351,3","0,3","P","1300","186","2418","100"
"351,3","0,4","E","1300","255","3315","94"
"351,3","0,5","E","1300","255","3315","100"
"351,3","0,6","E","1300","255","3315","94"
"351,3","0,7","E","1300","255","3315","100"
"351,3","0,8","E","1300","259","3367","94"
"351,3","0,9","E","1300","259","3367","100"
"352,5","0,0","P","1300","182","2366","24"
"352,5","0,1","P","1300","201","2613","53"
"352,5","0,10","E","1300","217","2821","30"
"352,5","0,11","E","1300","211","2743","30"
"352,5","0,2","P","1300","205","2665","65"
"352,5","0,3","P","1300","180","2340","59"
"352,5","0,4","E","1300","199","2587","47"
"352,5","0,5","E","1300","234","3042","18"
"352,5","0,6","E","1300","240","3120","59"
"352,5","0,7","E","1300","242","3146","53"
"352,5","0,8","E","1300","242","3146","65"
"352,5","0,9","E","1300","221","2873","41"
